Strategy,Model,Subject,Question_Number,Difficulty,Runtime,Status,Question,Correct_Answer,Model_Answer
five-shot,llama-3.1-8b,reading_comp,N/A,Medium,0.64,Correct,N/A,D,D
five-shot,llama-3.1-8b,reading_comp,N/A,Medium,0.51,Correct,N/A,D,D
five-shot,llama-3.1-8b,reading_comp,N/A,Medium,0.44,Correct,N/A,A,A
five-shot,llama-3.1-8b,reading_comp,N/A,Medium,0.71,Correct,N/A,C,C
five-shot,llama-3.1-8b,reading_comp,N/A,Medium,1.19,Correct,N/A,D,D
five-shot,llama-3.1-8b,reading_comp,N/A,Medium,7.88,Correct,N/A,A,A
five-shot,llama-3.1-70b,reading_comp,N/A,Hard,0.35,Correct,N/A,D,D
five-shot,llama-3.1-70b,reading_comp,N/A,Easy,0.41,Correct,N/A,A,A
five-shot,llama-3.1-70b,reading_comp,N/A,Hard,0.45,Correct,N/A,B,B
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,0.79,Correct,N/A,A,A
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,0.77,Correct,N/A,B,B
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,1.12,Correct,N/A,D,D
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,0.63,Correct,N/A,A,A
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,1.65,Correct,N/A,B,B
five-shot,llama-3.1-70b,reading_comp,N/A,Easy,0.62,Correct,N/A,D,D
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,0.56,Correct,N/A,C,C
five-shot,llama-3.1-70b,reading_comp,N/A,Easy,0.44,Correct,N/A,A,A
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,1.0,Correct,N/A,B,B
five-shot,llama-3.1-70b,reading_comp,N/A,Hard,1.07,Correct,N/A,C,C
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,0.57,Correct,N/A,A,A
five-shot,llama-3.1-70b,reading_comp,N/A,Easy,0.35,Correct,N/A,D,D
five-shot,llama-3.1-70b,reading_comp,N/A,Hard,0.82,Correct,N/A,D,D
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,0.44,Correct,N/A,C,C
five-shot,llama-3.1-70b,reading_comp,N/A,Easy,0.68,Correct,N/A,D,D
five-shot,llama-3.1-70b,reading_comp,N/A,Hard,0.63,Correct,N/A,C,C
five-shot,llama-3.1-70b,reading_comp,N/A,Easy,0.38,Correct,N/A,D,D
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,0.79,Correct,N/A,D,D
five-shot,llama-3.1-70b,reading_comp,N/A,Hard,0.36,Correct,N/A,D,D
five-shot,llama-3.1-70b,reading_comp,N/A,Easy,0.67,Correct,N/A,A,A
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,0.78,Correct,N/A,B,B
five-shot,llama-3.1-70b,reading_comp,N/A,Easy,0.55,Correct,N/A,C,C
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,0.61,Correct,N/A,D,D
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,0.49,Correct,N/A,A,A
five-shot,llama-3.1-70b,reading_comp,N/A,Easy,0.36,Correct,N/A,A,A
five-shot,llama-3.1-70b,reading_comp,N/A,Easy,0.55,Correct,N/A,A,A
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,0.94,Correct,N/A,D,D
five-shot,llama-3.1-70b,reading_comp,N/A,Hard,0.55,Correct,N/A,B,B
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,1.46,Correct,N/A,B,B
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,0.59,Correct,N/A,B,B
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,0.81,Correct,N/A,D,D
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,0.8,Correct,N/A,B,B
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,2.01,Correct,N/A,B,B
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,0.89,Correct,N/A,B,B
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,0.74,Correct,N/A,B,B
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,0.46,Correct,N/A,B,B
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,0.49,Correct,N/A,A,A
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,0.77,Correct,N/A,A,A
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,0.5,Correct,N/A,B,B
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,0.32,Correct,N/A,D,D
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,0.66,Correct,N/A,B,B
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,0.37,Correct,N/A,C,C
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,0.6,Correct,N/A,D,D
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,0.64,Correct,N/A,D,D
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,0.34,Correct,N/A,A,A
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,0.54,Correct,N/A,C,C
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,0.49,Correct,N/A,D,D
five-shot,llama-3.1-70b,reading_comp,N/A,Medium,0.51,Correct,N/A,A,A
five-shot,llama-3.1-405b,reading_comp,N/A,Hard,1.02,Correct,N/A,D,D
five-shot,llama-3.1-405b,reading_comp,N/A,Easy,0.91,Correct,N/A,A,A
five-shot,llama-3.1-405b,reading_comp,N/A,Hard,1.02,Correct,N/A,B,B
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.81,Correct,N/A,A,A
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.86,Correct,N/A,B,B
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,1.14,Correct,N/A,D,D
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.74,Correct,N/A,A,A
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.59,Correct,N/A,B,B
five-shot,llama-3.1-405b,reading_comp,N/A,Easy,0.57,Correct,N/A,D,D
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.81,Correct,N/A,C,C
five-shot,llama-3.1-405b,reading_comp,N/A,Easy,0.88,Correct,N/A,A,A
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.82,Correct,N/A,B,B
five-shot,llama-3.1-405b,reading_comp,N/A,Hard,0.59,Correct,N/A,C,C
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.86,Correct,N/A,A,A
five-shot,llama-3.1-405b,reading_comp,N/A,Easy,1.02,Correct,N/A,D,D
five-shot,llama-3.1-405b,reading_comp,N/A,Hard,0.93,Correct,N/A,D,D
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.72,Correct,N/A,C,C
five-shot,llama-3.1-405b,reading_comp,N/A,Easy,1.02,Correct,N/A,D,D
five-shot,llama-3.1-405b,reading_comp,N/A,Hard,0.89,Correct,N/A,C,C
five-shot,llama-3.1-405b,reading_comp,N/A,Easy,0.77,Correct,N/A,D,D
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.96,Correct,N/A,A,A
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.64,Correct,N/A,D,D
five-shot,llama-3.1-405b,reading_comp,N/A,Easy,0.74,Correct,N/A,A,A
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.65,Correct,N/A,B,B
five-shot,llama-3.1-405b,reading_comp,N/A,Easy,0.63,Correct,N/A,C,C
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,1.18,Correct,N/A,D,D
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.84,Correct,N/A,A,A
five-shot,llama-3.1-405b,reading_comp,N/A,Easy,1.22,Correct,N/A,A,A
five-shot,llama-3.1-405b,reading_comp,N/A,Easy,0.59,Correct,N/A,A,A
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.63,Correct,N/A,D,D
five-shot,llama-3.1-405b,reading_comp,N/A,Hard,0.67,Correct,N/A,B,B
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.88,Correct,N/A,B,B
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.68,Correct,N/A,B,B
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.63,Correct,N/A,D,D
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.83,Correct,N/A,B,B
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.62,Correct,N/A,B,B
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.66,Correct,N/A,B,B
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.64,Correct,N/A,B,B
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.59,Correct,N/A,B,B
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.76,Correct,N/A,A,A
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,1.55,Correct,N/A,A,A
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.7,Correct,N/A,B,B
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.85,Correct,N/A,D,D
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,1.28,Correct,N/A,B,B
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.8,Correct,N/A,C,C
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.7,Correct,N/A,D,D
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,1.02,Correct,N/A,D,D
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.61,Correct,N/A,D,D
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.6,Correct,N/A,A,A
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,1.07,Correct,N/A,C,C
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.62,Correct,N/A,D,D
five-shot,llama-3.1-405b,reading_comp,N/A,Medium,0.69,Correct,N/A,A,A
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Medium,1.22,Correct,N/A,A,A
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Medium,1.15,Correct,N/A,A,A
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Easy,1.32,Correct,N/A,A,A
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Medium,1.08,Correct,N/A,A,A
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Medium,1.1,Correct,N/A,B,B
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Easy,1.39,Correct,N/A,D,D
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Medium,1.36,Correct,N/A,B,B
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Hard,1.47,Correct,N/A,A,A
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Medium,1.56,Correct,N/A,D,D
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Medium,1.08,Correct,N/A,D,D
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Hard,7.83,Correct,N/A,D,D
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Medium,1.05,Correct,N/A,B,B
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Medium,1.07,Correct,N/A,A,A
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Easy,1.08,Correct,N/A,A,A
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Medium,1.31,Correct,N/A,A,A
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Hard,1.25,Correct,N/A,B,B
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Easy,1.09,Correct,N/A,D,D
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Hard,1.25,Correct,N/A,A,A
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Easy,0.97,Correct,N/A,D,D
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Easy,1.06,Correct,N/A,A,A
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Medium,1.16,Correct,N/A,B,B
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Medium,1.09,Correct,N/A,D,D
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Medium,1.15,Correct,N/A,C,C
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Medium,1.0,Correct,N/A,B,B
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Medium,1.05,Correct,N/A,A,A
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Medium,1.25,Correct,N/A,B,B
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Medium,0.99,Correct,N/A,B,B
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Medium,4.9,Correct,N/A,B,B
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Medium,0.87,Correct,N/A,C,C
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Medium,1.27,Correct,N/A,C,C
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Medium,1.18,Correct,N/A,A,A
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Medium,1.34,Correct,N/A,D,D
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Medium,0.9,Correct,N/A,B,B
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Medium,1.12,Correct,N/A,A,A
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Medium,1.17,Correct,N/A,D,D
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Medium,1.0,Correct,N/A,D,D
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Medium,1.02,Correct,N/A,B,B
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Medium,1.34,Correct,N/A,C,C
five-shot,gemini-1.5-flash,expression_of_ideas,N/A,Medium,1.74,Correct,N/A,A,A
five-shot,gpt-4o-mini,reading_comp,N/A,Easy,0.68,Correct,N/A,A,A
five-shot,gpt-4o-mini,reading_comp,N/A,Hard,0.78,Correct,N/A,B,B
five-shot,gpt-4o-mini,reading_comp,N/A,Easy,0.52,Correct,N/A,A,A
five-shot,gpt-4o-mini,reading_comp,N/A,Hard,2.94,Correct,N/A,B,B
five-shot,gpt-4o-mini,reading_comp,N/A,Easy,13.09,Correct,N/A,D,D
five-shot,gpt-4o-mini,reading_comp,N/A,Hard,17.96,Correct,N/A,C,C
five-shot,gpt-4o-mini,reading_comp,N/A,Hard,0.56,Correct,N/A,B,B
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,17.39,Correct,N/A,C,C
five-shot,gpt-4o-mini,reading_comp,N/A,Easy,12.02,Correct,N/A,D,D
five-shot,gpt-4o-mini,reading_comp,N/A,Easy,0.68,Correct,N/A,B,B
five-shot,gpt-4o-mini,reading_comp,N/A,Easy,0.92,Correct,N/A,D,D
five-shot,gpt-4o-mini,reading_comp,N/A,Hard,0.58,Correct,N/A,A,A
five-shot,gpt-4o-mini,reading_comp,N/A,Hard,0.5,Correct,N/A,D,D
five-shot,gpt-4o-mini,reading_comp,N/A,Hard,3.11,Correct,N/A,D,D
five-shot,gpt-4o-mini,reading_comp,N/A,Easy,12.18,Correct,N/A,D,D
five-shot,gpt-4o-mini,reading_comp,N/A,Hard,0.87,Correct,N/A,A,A
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,11.13,Correct,N/A,B,B
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,1.88,Correct,N/A,B,B
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,10.24,Correct,N/A,D,D
five-shot,gpt-4o-mini,reading_comp,N/A,Easy,17.88,Correct,N/A,A,A
five-shot,gpt-4o-mini,reading_comp,N/A,Hard,18.03,Correct,N/A,C,C
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,0.76,Correct,N/A,A,A
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,0.74,Correct,N/A,C,C
five-shot,gpt-4o-mini,reading_comp,N/A,Hard,2.76,Correct,N/A,A,A
five-shot,gpt-4o-mini,reading_comp,N/A,Easy,2.97,Correct,N/A,B,B
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,1.44,Correct,N/A,A,A
five-shot,gpt-4o-mini,reading_comp,N/A,Easy,2.49,Correct,N/A,B,B
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,12.76,Correct,N/A,B,B
five-shot,gpt-4o-mini,reading_comp,N/A,Easy,3.88,Correct,N/A,D,D
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,2.6,Correct,N/A,C,C
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,2.8,Correct,N/A,D,D
five-shot,gpt-4o-mini,reading_comp,N/A,Hard,9.19,Correct,N/A,D,D
five-shot,gpt-4o-mini,reading_comp,N/A,Hard,1.58,Correct,N/A,B,B
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,16.48,Correct,N/A,D,D
five-shot,gpt-4o-mini,reading_comp,N/A,Hard,11.93,Correct,N/A,A,A
five-shot,gpt-4o-mini,reading_comp,N/A,Hard,12.01,Correct,N/A,C,C
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,18.0,Correct,N/A,D,D
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,24.05,Correct,N/A,C,C
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,0.72,Correct,N/A,D,D
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,3.97,Correct,N/A,D,D
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,0.85,Correct,N/A,D,D
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,12.42,Correct,N/A,D,D
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,0.58,Correct,N/A,C,C
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,2.87,Correct,N/A,B,B
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,2.6,Correct,N/A,C,C
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,0.5,Correct,N/A,B,B
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,0.79,Correct,N/A,B,B
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,16.67,Correct,N/A,B,B
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,3.22,Correct,N/A,B,B
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,2.33,Correct,N/A,C,C
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,3.48,Correct,N/A,A,A
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,0.68,Correct,N/A,D,D
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,0.66,Correct,N/A,D,D
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,13.62,Correct,N/A,C,C
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,0.75,Correct,N/A,B,B
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,17.23,Correct,N/A,C,C
five-shot,gpt-4o-mini,reading_comp,N/A,Medium,0.47,Correct,N/A,A,A
five-shot,gpt-4,reading_comp,N/A,Medium,36.19,Correct,N/A,C,C
five-shot,gpt-4,reading_comp,N/A,Easy,18.02,Correct,N/A,D,D
five-shot,gpt-4,reading_comp,N/A,Hard,17.95,Correct,N/A,D,D
five-shot,gpt-4,reading_comp,N/A,Hard,18.02,Correct,N/A,A,A
five-shot,gpt-4,reading_comp,N/A,Hard,36.09,Correct,N/A,D,D
five-shot,gpt-4,reading_comp,N/A,Hard,35.9,Correct,N/A,A,A
five-shot,gpt-4,reading_comp,N/A,Easy,36.01,Correct,N/A,B,B
five-shot,gpt-4,reading_comp,N/A,Easy,18.0,Correct,N/A,A,A
five-shot,gpt-4,reading_comp,N/A,Hard,17.99,Correct,N/A,C,C
five-shot,gpt-4,reading_comp,N/A,Hard,30.0,Correct,N/A,A,A
five-shot,gpt-4,reading_comp,N/A,Medium,35.83,Correct,N/A,D,D
five-shot,gpt-4,reading_comp,N/A,Easy,18.19,Correct,N/A,D,D
five-shot,gpt-4,reading_comp,N/A,Hard,30.79,Correct,N/A,C,C
five-shot,gpt-4,reading_comp,N/A,Easy,36.93,Correct,N/A,D,D
five-shot,gpt-4,reading_comp,N/A,Easy,35.67,Correct,N/A,C,C
five-shot,gpt-4,reading_comp,N/A,Medium,18.09,Correct,N/A,B,B
five-shot,gpt-4,reading_comp,N/A,Medium,29.91,Correct,N/A,A,A
five-shot,gpt-4,reading_comp,N/A,Medium,42.11,Correct,N/A,A,A
five-shot,gpt-4,reading_comp,N/A,Hard,41.83,Correct,N/A,B,B
five-shot,gpt-4,reading_comp,N/A,Hard,18.2,Correct,N/A,D,D
five-shot,gpt-4,reading_comp,N/A,Medium,21.22,Correct,N/A,A,A
five-shot,gpt-4,reading_comp,N/A,Hard,26.75,Correct,N/A,C,C
five-shot,gpt-4,reading_comp,N/A,Medium,23.42,Correct,N/A,D,D
five-shot,gpt-4,reading_comp,N/A,Medium,24.51,Correct,N/A,D,D
five-shot,gpt-4,reading_comp,N/A,Easy,2.4,Correct,N/A,A,A
five-shot,gpt-4,reading_comp,N/A,Easy,1.66,Correct,N/A,D,D
five-shot,gpt-4,reading_comp,N/A,Easy,2.15,Correct,N/A,B,B
five-shot,gpt-4,reading_comp,N/A,Hard,53.74,Correct,N/A,A,A
five-shot,gpt-4,reading_comp,N/A,Medium,41.97,Correct,N/A,D,D
five-shot,gpt-4,reading_comp,N/A,Hard,29.19,Correct,N/A,D,D
five-shot,gpt-4,reading_comp,N/A,Easy,23.65,Correct,N/A,A,A
five-shot,gpt-4,reading_comp,N/A,Medium,23.65,Correct,N/A,B,B
five-shot,gpt-4,reading_comp,N/A,Hard,4.33,Correct,N/A,B,B
five-shot,gpt-4,reading_comp,N/A,Easy,56.27,Correct,N/A,D,D
five-shot,gpt-4,reading_comp,N/A,Easy,36.02,Correct,N/A,B,B
five-shot,gpt-4,reading_comp,N/A,Easy,3.75,Correct,N/A,B,B
five-shot,gpt-4,reading_comp,N/A,Medium,32.21,Correct,N/A,A,A
five-shot,gpt-4,reading_comp,N/A,Medium,60.03,Correct,N/A,A,A
five-shot,gpt-4,reading_comp,N/A,Medium,41.84,Correct,N/A,C,C
five-shot,gpt-4,reading_comp,N/A,Medium,22.53,Correct,N/A,B,B
five-shot,gpt-4,reading_comp,N/A,Medium,1.22,Correct,N/A,C,C
five-shot,gpt-4,reading_comp,N/A,Medium,36.53,Correct,N/A,A,A
five-shot,gpt-4,reading_comp,N/A,Medium,35.79,Correct,N/A,B,B
five-shot,gpt-4,reading_comp,N/A,Medium,42.13,Correct,N/A,A,A
five-shot,gpt-4,reading_comp,N/A,Medium,29.95,Correct,N/A,B,B
five-shot,gpt-4,reading_comp,N/A,Medium,26.66,Correct,N/A,A,A
five-shot,gpt-4,reading_comp,N/A,Medium,33.32,Correct,N/A,C,C
five-shot,gpt-4,reading_comp,N/A,Medium,53.86,Correct,N/A,A,A
five-shot,gpt-4,reading_comp,N/A,Medium,2.5,Correct,N/A,A,A
five-shot,gpt-4,reading_comp,N/A,Medium,1.45,Correct,N/A,D,D
five-shot,gpt-4,reading_comp,N/A,Medium,1.52,Correct,N/A,C,C
five-shot,gpt-4,reading_comp,N/A,Medium,36.53,Correct,N/A,B,B
